09:41:52 | LOCK_ACQUIRED | sim=0.57
09:44:17 | MOVE_LEFT | nose_x=0.45
09:44:18 | MOVE_LEFT | nose_x=0.50
09:44:20 | MOVE_LEFT | nose_x=0.50
09:44:21 | MOVE_LEFT | nose_x=0.48
09:44:22 | MOVE_LEFT | nose_x=0.42
09:44:23 | SMILE | ratio=0.45
09:44:23 | MOVE_LEFT | nose_x=0.38
09:44:23 | SMILE | ratio=0.46
09:44:23 | MOVE_LEFT | nose_x=0.32
09:44:24 | MOVE_LEFT | nose_x=0.19
09:44:26 | MOVE_LEFT | nose_x=0.30
09:44:26 | SMILE | ratio=0.46
09:44:26 | MOVE_LEFT | nose_x=0.47
09:44:27 | MOVE_RIGHT | nose_x=0.62
09:44:28 | SMILE | ratio=0.45
09:44:29 | SMILE | ratio=0.47
09:44:29 | MOVE_LEFT | nose_x=0.50
09:44:30 | MOVE_LEFT | nose_x=0.49
09:44:31 | MOVE_LEFT | nose_x=0.46
09:44:33 | MOVE_LEFT | nose_x=0.46
09:44:34 | MOVE_LEFT | nose_x=0.44
09:44:35 | MOVE_LEFT | nose_x=0.46
09:44:36 | MOVE_LEFT | nose_x=0.41
09:44:37 | MOVE_LEFT | nose_x=0.45
09:44:37 | SMILE | ratio=0.46
09:44:37 | MOVE_LEFT | nose_x=0.46
09:44:38 | SMILE | ratio=0.45
09:44:38 | MOVE_LEFT | nose_x=0.46
09:44:38 | SMILE | ratio=0.45
09:44:38 | MOVE_LEFT | nose_x=0.25
09:44:39 | SMILE | ratio=0.45
09:44:39 | MOVE_LEFT | nose_x=0.16
09:44:40 | MOVE_LEFT | nose_x=0.17
09:44:41 | SMILE | ratio=0.46
09:44:41 | MOVE_LEFT | nose_x=0.32
09:44:41 | SMILE | ratio=0.45
09:44:41 | MOVE_LEFT | nose_x=0.41
09:44:42 | MOVE_LEFT | nose_x=0.50
09:44:43 | MOVE_LEFT | nose_x=0.48
09:44:44 | BLINK | EAR=0.17
09:44:44 | MOVE_LEFT | nose_x=0.48
09:44:44 | SMILE | ratio=0.45
09:44:44 | MOVE_LEFT | nose_x=0.48
09:44:44 | SMILE | ratio=0.46
09:44:44 | MOVE_LEFT | nose_x=0.49
09:44:46 | MOVE_LEFT | nose_x=0.44
09:44:47 | MOVE_LEFT | nose_x=0.45
09:44:47 | MOVE_RIGHT | nose_x=0.65
09:44:48 | MOVE_RIGHT | nose_x=0.71
09:44:49 | MOVE_RIGHT | nose_x=0.74
09:44:50 | MOVE_LEFT | nose_x=0.47
09:44:51 | MOVE_LEFT | nose_x=0.39
09:44:52 | MOVE_LEFT | nose_x=0.40
09:44:54 | MOVE_LEFT | nose_x=0.37
09:44:55 | BLINK | EAR=0.12
09:44:55 | MOVE_LEFT | nose_x=0.35
09:44:56 | MOVE_LEFT | nose_x=0.49
09:44:57 | MOVE_LEFT | nose_x=0.38
09:44:58 | MOVE_LEFT | nose_x=0.38
