09:16:11 | LOCK_ACQUIRED | sim=0.65
09:17:48 | MOVE_LEFT | nose_x=0.12
09:17:51 | LOCK_LOST | Target disappeared
09:17:51 | LOCK_ACQUIRED | sim=0.56
09:17:51 | MOVE_RIGHT | nose_x=0.85
09:17:54 | MOVE_LEFT | nose_x=0.47
09:17:56 | MOVE_RIGHT | nose_x=0.60
09:17:57 | MOVE_RIGHT | nose_x=0.75
09:17:58 | MOVE_RIGHT | nose_x=0.80
09:17:58 | LOCK_LOST | Target disappeared
09:18:00 | LOCK_ACQUIRED | sim=0.64
09:18:00 | MOVE_RIGHT | nose_x=0.85
09:18:02 | MOVE_RIGHT | nose_x=0.63
09:18:04 | MOVE_RIGHT | nose_x=0.64
09:18:06 | MOVE_RIGHT | nose_x=0.64
09:18:08 | MOVE_RIGHT | nose_x=0.60
09:18:10 | MOVE_RIGHT | nose_x=0.66
09:18:10 | LOCK_LOST | Target disappeared
09:18:13 | LOCK_ACQUIRED | sim=0.70
09:18:13 | MOVE_LEFT | nose_x=0.14
09:18:16 | MOVE_LEFT | nose_x=0.10
09:18:16 | LOCK_LOST | Target disappeared
09:18:18 | LOCK_ACQUIRED | sim=0.58
09:18:18 | MOVE_LEFT | nose_x=0.11
09:18:19 | MOVE_LEFT | nose_x=0.22
09:18:20 | MOVE_LEFT | nose_x=0.25
09:18:22 | MOVE_LEFT | nose_x=0.07
09:18:24 | MOVE_LEFT | nose_x=0.43
09:18:26 | MOVE_LEFT | nose_x=0.33
09:18:27 | MOVE_LEFT | nose_x=0.31
09:18:28 | MOVE_LEFT | nose_x=0.28
09:18:29 | MOVE_LEFT | nose_x=0.32
09:18:30 | MOVE_LEFT | nose_x=0.43
09:18:31 | MOVE_LEFT | nose_x=0.39
09:18:35 | LOCK_LOST | Target disappeared
09:18:36 | LOCK_ACQUIRED | sim=0.72
09:18:36 | MOVE_LEFT | nose_x=0.40
09:18:37 | MOVE_LEFT | nose_x=0.42
09:18:38 | MOVE_LEFT | nose_x=0.42
09:18:40 | MOVE_LEFT | nose_x=0.36
09:18:41 | BLINK | EAR=0.21
09:18:41 | MOVE_LEFT | nose_x=0.32
09:18:43 | MOVE_RIGHT | nose_x=0.62
09:18:45 | MOVE_LEFT | nose_x=0.49
09:18:47 | MOVE_LEFT | nose_x=0.45
09:18:48 | MOVE_LEFT | nose_x=0.49
09:18:51 | MOVE_LEFT | nose_x=0.49
09:18:52 | MOVE_LEFT | nose_x=0.38
09:18:53 | MOVE_LEFT | nose_x=0.33
09:18:55 | MOVE_RIGHT | nose_x=0.64
09:18:56 | MOVE_RIGHT | nose_x=0.69
09:18:57 | MOVE_RIGHT | nose_x=0.65
09:18:58 | MOVE_LEFT | nose_x=0.47
09:18:59 | MOVE_LEFT | nose_x=0.29
09:19:00 | MOVE_LEFT | nose_x=0.44
09:19:03 | MOVE_LEFT | nose_x=0.47
09:19:04 | MOVE_LEFT | nose_x=0.40
09:19:05 | MOVE_LEFT | nose_x=0.38
09:19:06 | SMILE | ratio=0.46
09:19:06 | MOVE_LEFT | nose_x=0.37
09:19:06 | SMILE | ratio=0.46
09:19:06 | MOVE_LEFT | nose_x=0.37
09:19:06 | SMILE | ratio=0.47
09:19:06 | MOVE_LEFT | nose_x=0.36
09:19:06 | SMILE | ratio=0.47
09:19:06 | MOVE_LEFT | nose_x=0.35
09:19:08 | MOVE_LEFT | nose_x=0.16
09:19:08 | SMILE | ratio=0.46
09:19:08 | MOVE_LEFT | nose_x=0.18
09:19:09 | MOVE_RIGHT | nose_x=0.83
09:19:09 | LOCK_LOST | Target disappeared
09:19:11 | LOCK_ACQUIRED | sim=0.59
09:19:11 | MOVE_RIGHT | nose_x=0.80
09:19:11 | SMILE | ratio=0.47
09:19:12 | MOVE_LEFT | nose_x=0.43
09:19:12 | SMILE | ratio=0.46
09:19:12 | MOVE_LEFT | nose_x=0.27
09:19:12 | SMILE | ratio=0.45
09:19:12 | MOVE_LEFT | nose_x=0.30
09:19:13 | SMILE | ratio=0.46
09:19:13 | MOVE_LEFT | nose_x=0.24
09:19:13 | BLINK | EAR=0.21
09:19:13 | MOVE_LEFT | nose_x=0.28
09:19:14 | MOVE_LEFT | nose_x=0.28
09:19:15 | MOVE_LEFT | nose_x=0.34
09:19:17 | MOVE_LEFT | nose_x=0.13
09:19:19 | MOVE_LEFT | nose_x=0.08
09:19:21 | MOVE_LEFT | nose_x=0.07
09:19:23 | MOVE_LEFT | nose_x=0.08
09:19:25 | MOVE_LEFT | nose_x=0.06
09:19:26 | MOVE_LEFT | nose_x=0.07
09:19:29 | MOVE_LEFT | nose_x=0.08
09:19:30 | MOVE_LEFT | nose_x=0.20
09:19:32 | MOVE_LEFT | nose_x=0.18
09:19:33 | MOVE_LEFT | nose_x=0.17
09:19:35 | MOVE_LEFT | nose_x=0.40
09:19:36 | MOVE_LEFT | nose_x=0.37
09:19:38 | MOVE_LEFT | nose_x=0.36
09:19:40 | MOVE_LEFT | nose_x=0.39
09:19:42 | MOVE_LEFT | nose_x=0.38
09:19:43 | MOVE_LEFT | nose_x=0.39
09:19:43 | MOVE_RIGHT | nose_x=0.62
09:19:45 | MOVE_LEFT | nose_x=0.43
09:19:47 | MOVE_LEFT | nose_x=0.45
09:19:48 | MOVE_LEFT | nose_x=0.50
09:19:49 | MOVE_LEFT | nose_x=0.34
09:19:50 | MOVE_LEFT | nose_x=0.48
09:19:53 | MOVE_LEFT | nose_x=0.46
09:19:54 | MOVE_LEFT | nose_x=0.43
09:19:55 | MOVE_LEFT | nose_x=0.30
09:19:57 | MOVE_LEFT | nose_x=0.26
09:19:58 | MOVE_LEFT | nose_x=0.23
09:19:59 | MOVE_LEFT | nose_x=0.26
09:20:00 | MOVE_LEFT | nose_x=0.29
09:20:01 | MOVE_LEFT | nose_x=0.25
09:20:02 | LOCK_LOST | Target disappeared
09:20:06 | LOCK_ACQUIRED | sim=0.52
09:20:06 | MOVE_LEFT | nose_x=0.16
09:20:07 | MOVE_LEFT | nose_x=0.28
09:20:08 | MOVE_LEFT | nose_x=0.45
09:20:09 | MOVE_LEFT | nose_x=0.45
09:20:10 | MOVE_LEFT | nose_x=0.42
09:20:11 | MOVE_LEFT | nose_x=0.42
09:20:12 | MOVE_LEFT | nose_x=0.41
09:20:13 | MOVE_LEFT | nose_x=0.39
09:20:14 | MOVE_LEFT | nose_x=0.48
09:20:17 | MOVE_RIGHT | nose_x=0.67
09:20:18 | MOVE_RIGHT | nose_x=0.68
09:20:19 | MOVE_RIGHT | nose_x=0.78
09:20:20 | MOVE_RIGHT | nose_x=0.62
09:20:22 | LOCK_LOST | Target disappeared
09:20:24 | LOCK_ACQUIRED | sim=0.57
09:20:24 | MOVE_LEFT | nose_x=0.06
09:20:25 | MOVE_LEFT | nose_x=0.17
09:20:26 | MOVE_LEFT | nose_x=0.16
09:20:27 | MOVE_LEFT | nose_x=0.16
09:20:28 | MOVE_LEFT | nose_x=0.46
09:20:34 | MOVE_LEFT | nose_x=0.49
09:20:34 | SMILE | ratio=0.45
09:20:34 | MOVE_LEFT | nose_x=0.46
09:20:36 | MOVE_LEFT | nose_x=0.44
09:20:37 | MOVE_LEFT | nose_x=0.44
09:20:38 | MOVE_LEFT | nose_x=0.48
09:20:41 | MOVE_RIGHT | nose_x=0.68
09:20:42 | MOVE_RIGHT | nose_x=0.81
09:20:43 | MOVE_RIGHT | nose_x=0.71
09:20:46 | MOVE_LEFT | nose_x=0.46
09:20:47 | MOVE_LEFT | nose_x=0.14
09:20:48 | MOVE_LEFT | nose_x=0.16
09:20:49 | MOVE_LEFT | nose_x=0.17
09:20:50 | MOVE_LEFT | nose_x=0.21
09:20:51 | MOVE_LEFT | nose_x=0.47
09:20:56 | MOVE_RIGHT | nose_x=0.68
09:20:57 | MOVE_LEFT | nose_x=0.48
09:20:58 | MOVE_LEFT | nose_x=0.36
09:20:59 | MOVE_LEFT | nose_x=0.41
09:21:01 | MOVE_LEFT | nose_x=0.50
09:21:02 | MOVE_LEFT | nose_x=0.45
09:21:03 | MOVE_LEFT | nose_x=0.50
09:21:03 | MOVE_RIGHT | nose_x=0.66
09:21:05 | MOVE_RIGHT | nose_x=0.68
09:21:06 | MOVE_RIGHT | nose_x=0.63
09:21:07 | MOVE_RIGHT | nose_x=0.61
09:21:08 | MOVE_LEFT | nose_x=0.47
09:21:09 | MOVE_LEFT | nose_x=0.47
09:21:10 | SMILE | ratio=0.48
09:21:10 | MOVE_LEFT | nose_x=0.27
09:21:11 | MOVE_LEFT | nose_x=0.06
09:21:12 | MOVE_LEFT | nose_x=0.15
09:21:13 | MOVE_LEFT | nose_x=0.21
09:21:14 | BLINK | EAR=0.19
09:21:14 | MOVE_LEFT | nose_x=0.34
09:21:15 | BLINK | EAR=0.19
09:21:15 | MOVE_LEFT | nose_x=0.44
09:21:16 | MOVE_LEFT | nose_x=0.49
09:21:17 | MOVE_LEFT | nose_x=0.46
09:21:18 | MOVE_LEFT | nose_x=0.44
09:21:20 | MOVE_LEFT | nose_x=0.39
09:21:20 | MOVE_RIGHT | nose_x=0.67
09:21:21 | MOVE_RIGHT | nose_x=0.84
09:21:22 | SMILE | ratio=0.47
09:21:22 | MOVE_RIGHT | nose_x=0.67
09:21:24 | MOVE_LEFT | nose_x=0.48
09:21:25 | MOVE_LEFT | nose_x=0.41
09:21:26 | MOVE_LEFT | nose_x=0.32
09:21:27 | MOVE_LEFT | nose_x=0.18
09:21:28 | MOVE_LEFT | nose_x=0.26
09:21:30 | MOVE_LEFT | nose_x=0.37
09:21:32 | MOVE_LEFT | nose_x=0.47
09:21:33 | MOVE_LEFT | nose_x=0.39
09:21:34 | MOVE_LEFT | nose_x=0.35
09:21:35 | MOVE_LEFT | nose_x=0.33
09:21:36 | MOVE_LEFT | nose_x=0.45
09:21:37 | MOVE_LEFT | nose_x=0.49
09:21:38 | MOVE_LEFT | nose_x=0.46
09:21:39 | MOVE_LEFT | nose_x=0.47
09:21:41 | MOVE_RIGHT | nose_x=0.67
09:21:42 | SMILE | ratio=0.45
09:21:42 | MOVE_RIGHT | nose_x=0.83
09:21:42 | SMILE | ratio=0.46
09:21:42 | MOVE_RIGHT | nose_x=0.82
09:21:43 | MOVE_RIGHT | nose_x=0.86
09:21:45 | LOCK_LOST | Target disappeared
09:21:46 | LOCK_ACQUIRED | sim=0.51
09:21:46 | MOVE_LEFT | nose_x=0.27
09:21:46 | LOCK_LOST | Target disappeared
09:21:47 | LOCK_ACQUIRED | sim=0.42
09:21:47 | MOVE_LEFT | nose_x=0.32
09:21:47 | BLINK | EAR=0.21
09:21:47 | SMILE | ratio=0.49
09:21:47 | MOVE_RIGHT | nose_x=0.68
09:21:48 | MOVE_LEFT | nose_x=0.43
09:21:48 | LOCK_LOST | Target disappeared
